source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
157-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_578_20260103-BODS_V1_1.xml,PC1033334:578,157,VJ1277,SCMY:PC1033334:578:157,The Gerard Centre - Rainford Station,outbound,12:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",55.0,Friday,2025-08-22,12,2.12,53.40453818287947,-2.9600988152174916
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2744,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,18:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",31.0,Tuesday,2025-09-30,18,6.06,53.424341089016494,-2.7688406431140837
CH16-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_202_20260719-BODS_V1_1.xml,PC1033334:202,16,VJ415,SCMY:PC1033334:202:16,Chester - Saltney,inbound,16:56:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Thursday,2026-07-09,16,2.89,53.4135314342358,-2.664788058509266
CH53-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_188_20260405-BODS_V1_1.xml,PC1033334:188,52,VJ538,SCMY:PC1033334:188:53,Kingsway - Chester Bus Interchange,inbound,14:54:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Friday,2025-08-29,14,8.97,53.44252565295018,-2.9618327273626233
CH61-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_430_20260405-BODS_V1_1.xml,PC1033334:430,61,VJ1394,SCMY:PC1033334:430:61,Chester - Higher Kinnerton,inbound,17:38:00,Saturday,33.0,Saturday,2026-05-02,17,-0.55,53.399728740353154,-2.7981657410384826
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ699,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,11:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Friday,2026-07-24,11,1.25,53.45605553620297,-2.961740747235778
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ597,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,15:09:00,Sunday,62.0,Sunday,2025-10-26,15,7.68,53.43156242259502,-2.8206671767253866
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ984,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,17:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",79.0,Monday,2026-01-12,17,2.63,53.34928040258654,-2.815142572079041
CH14-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_197_20260419-BODS_V1_1.xml,PC1033334:197,14,VJ102,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,13:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Wednesday,2025-08-06,13,-0.0,53.40088442649065,-2.8109724827545364
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ413,SCMY:PC1033334:196:X1,"Chester Bus Interchange, Stand K - Liverpool, Whitechapel",outbound,17:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",118.0,Wednesday,2026-03-25,17,2.55,53.443323614795624,-2.689159917069327
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ254,SCMY:PC1033334:188:53,Kingsway - Chester Bus Interchange,inbound,12:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Tuesday,2025-12-16,12,3.27,53.33432199089412,-2.960023375168438
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ837,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,07:53:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Monday,2025-08-11,7,6.43,53.316863093964294,-2.930574433351378
5-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_198_20260719-BODS_V1_1.xml,PC1033334:198,5,VJ1547,SCMY:PC1033334:198:5,Chester - Wrexham,inbound,17:06:00,"Monday,Tuesday,Wednesday,Thursday,Friday",19.0,Tuesday,2026-01-27,17,1.95,53.361342741703126,-2.887057298794805
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1418,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,11:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Thursday,2025-11-13,11,2.34,53.33201910600334,-2.975712534770323
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1646,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,16:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Thursday,2026-02-05,16,0.33,53.38346654537177,-2.90886240044769
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3166,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,11:39:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Monday,2026-07-13,11,-0.22,53.41530633284157,-2.9725454662182873
CH14-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_197_20260419-BODS_V1_1.xml,PC1033334:197,14,VJ76,SCMY:PC1033334:197:14A,Chester - Blacon Parade,inbound,07:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",39.0,Friday,2025-09-05,7,5.84,53.474927686050215,-2.826494565834215
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2672,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,11:47:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Tuesday,2026-02-03,11,0.56,53.39178068070732,-2.8376329526356887
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ268,SCMY:PC1033334:188:53,Kingsway - Chester Bus Interchange,inbound,16:04:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Wednesday,2026-04-15,16,2.33,53.45448153801789,-2.8983310183748117
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3249,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,17:17:00,"Monday,Tuesday,Wednesday,Thursday,Friday",70.0,Thursday,2025-10-16,17,13.27,53.463067402915215,-2.9748595850513806
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3093,SCMY:PC1033334:15:20,Paradise St - Towerhill/Northwood,inbound,07:06:00,"Monday,Tuesday,Wednesday,Thursday,Friday",79.0,Friday,2026-07-31,7,0.9,53.3149181086209,-2.839323551520844
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2295,SCMY:PC1033334:12:17A,Liverpool - Kirkby Ind Est,outbound,15:52:00,"Monday,Tuesday,Wednesday,Thursday,Friday",83.0,Monday,2026-07-20,15,26.43,53.33117713508918,-2.7461049667925908
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1868,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,18:12:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Friday,2026-05-01,18,11.38,53.37755439201802,-2.821977080184956
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ755,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,16:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Tuesday,2026-03-31,16,7.36,53.374768936515395,-2.9747917194900624
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ661,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,07:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Friday,2026-06-26,7,5.25,53.386552881755655,-2.843637557839665
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2573,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,10:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Tuesday,2025-11-11,10,-1.19,53.441468301885976,-2.8022887058408266
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2649,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,09:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Thursday,2026-01-01,9,0.68,53.363743272153165,-2.915497604878044
CH51-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_527_20260405-BODS_V1_1.xml,PC1033334:527,51,VJ831,SCMY:PC1033334:527:51,"Weston Grove, Shops - Chester Bus Interchange",inbound,08:05:00,Sunday,17.0,Sunday,2025-10-12,8,2.2,53.40598695355257,-2.9300459108311747
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ767,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,17:31:00,Sunday,54.0,Sunday,2026-02-15,17,6.4,53.32870785357803,-2.915612212482516
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1155,SCMY:PC1033334:197:14A,Chester - Blacon Parade,inbound,23:30:00,"Monday,Tuesday,Wednesday,Thursday",28.0,Thursday,2026-02-05,23,1.38,53.41462238083379,-2.7084631535932804
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1146,SCMY:PC1033334:14:19,Liverpool - Croxteth,outbound,22:36:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Friday,2025-10-24,22,4.55,53.426612421195735,-2.8174166716150166
19-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_14_20260719-BODS_V1_1.xml,PC1033334:14,19,VJ210,SCMY:PC1033334:14:19,Liverpool - Croxteth,outbound,21:36:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Wednesday,2026-06-24,21,1.4,53.34339786231731,-2.8076470344959295
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1859,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,17:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Friday,2025-12-26,17,0.01,53.30148840330698,-2.929454282931357
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1790,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,11:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Tuesday,2026-03-03,11,7.4,53.422947321005864,-2.7272840674243892
CH9-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_397_20260405-BODS_V1_1.xml,PC1033334:397,9,VJ1904,SCMY:PC1033334:397:9,"Pipers Ash, Crossley Crescent - Chester Bus Interchange",inbound,10:39:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Wednesday,2025-09-17,10,5.15,53.427997747331105,-2.7310801112917535
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1068,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,12:12:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Tuesday,2026-05-26,12,1.43,53.35623793827451,-2.7887096647489202
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ760,SCMY:PC1033334:15:21,Liverpool - Northwood,outbound,16:28:00,Sunday,60.0,Sunday,2025-11-30,16,17.41,53.44919146024662,-2.689638904988702
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2611,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,19:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Monday,2025-12-15,19,1.73,53.35340204767316,-2.6540749895020594
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2283,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,14:31:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Thursday,2026-04-02,14,-0.7,53.355944522197134,-2.950038184847899
CH16-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_202_20260719-BODS_V1_1.xml,PC1033334:202,16,VJ390,SCMY:PC1033334:202:16,Chester - Saltney,inbound,11:29:00,"Monday,Tuesday,Wednesday,Thursday,Friday",27.0,Tuesday,2026-07-07,11,2.82,53.326394577067965,-2.7677453638492775
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ700,SCMY:PC1033334:189:472,"Liverpool, Sir Thomas Street - Heswall Bus Station",outbound,10:13:00,Saturday,52.0,Saturday,2026-02-21,10,0.24,53.30511712465048,-2.806443415021897
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ991,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,17:55:00,Sunday,48.0,Sunday,2026-02-08,17,7.24,53.39174549258463,-2.828202154464615
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1244,SCMY:PC1033334:535:84,Nantwich Bus Station - Crewe Bus Station,outbound,06:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",22.0,Wednesday,2025-08-27,6,11.01,53.32165850049026,-2.7810803208495147
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ386,SCMY:PC1033334:196:1,Chester Railway Station - Liverpool via Zoo,outbound,12:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",111.0,Thursday,2026-02-12,12,9.93,53.35973239120257,-2.9306234878494513
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ738,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,15:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Thursday,2026-02-05,15,1.29,53.40390486096115,-2.658325007901473
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1668,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,13:40:00,Saturday,28.0,Saturday,2026-05-02,13,-1.42,53.419079170144634,-2.838922364782415
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3030,SCMY:PC1033334:15:21,Liverpool - Northwood,outbound,16:30:00,Sunday,57.0,Sunday,2026-03-01,16,7.3,53.478492285491384,-2.6512975558227128
ME14-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_3_20260103-BODS_V1_1.xml,PC1033334:3,14,VJ72,SCMY:PC1033334:3:14,Liverpool - Croxteth,outbound,20:07:00,Sunday,33.0,Sunday,2026-07-26,20,0.21,53.45991380019363,-2.7362733325801876
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ834,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,07:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",64.0,Wednesday,2026-04-08,7,2.96,53.31395325541233,-2.901661131758541
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2884,SCMY:PC1033334:5:10A,Page Moss - Liverpool,inbound,05:00:00,Saturday,30.0,Saturday,2026-07-04,5,-0.18,53.31563158502331,-2.6554684027990474
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1064,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,11:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Wednesday,2026-03-18,11,0.89,53.331923341201055,-2.7513598803893657
31-None--SCMY-GM-2026-02-01-Gillmoss_April_19th_LIVE__SCMY_PC1033334_616_20260419-BODS_V1_1.xml,PC1033334:616,31,VJ127,SCMY:PC1033334:616:32,Maghull Station - Maghull Station,outbound,23:20:00,Sunday,28.0,Sunday,2025-08-24,23,-0.27,53.446627032605996,-2.7383348428990844
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1189,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,13:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Monday,2025-10-20,13,2.11,53.328939411187996,-2.953882891569066
CH14-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_197_20260419-BODS_V1_1.xml,PC1033334:197,14,VJ124,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,17:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Thursday,2026-06-04,17,13.24,53.350788421587154,-2.6918577272880797
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3128,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,09:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Friday,2025-08-08,9,6.44,53.44103339794436,-2.692910995913473
CH7-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_203_20260405-BODS_V1_1.xml,PC1033334:203,7,VJ998,SCMY:PC1033334:203:7,"Chester Interchange, Stand L - Vicar's Cross, Queens Road",outbound,15:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Tuesday,2026-07-14,15,1.05,53.332158822207276,-2.914792083190471
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2292,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,15:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",49.0,Thursday,2026-03-26,15,6.15,53.36981467425222,-2.7558402971555815
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2588,SCMY:PC1033334:113:217,Tower Hill - Huyton,outbound,14:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",57.0,Wednesday,2025-08-27,14,6.13,53.47693349343968,-2.9721378233147955
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2291,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,16:53:00,Saturday,49.0,Saturday,2025-09-13,16,-1.05,53.343895483199,-2.9488890007286934
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1044,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,09:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Wednesday,2025-09-03,9,4.38,53.38955680982104,-2.775650986050043
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3183,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,12:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Monday,2026-02-09,12,3.72,53.40780679032039,-2.9480444692182655
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ237,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,08:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",15.0,Friday,2026-07-10,8,10.87,53.39224755187785,-2.7323962588696893
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3159,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,11:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Thursday,2025-08-28,11,2.58,53.428180786178096,-2.8006068810945584
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1625,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,10:38:00,Sunday,40.0,Sunday,2026-06-28,10,1.68,53.34559321714232,-2.820499148981031
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1244,SCMY:PC1033334:535:84,Nantwich Bus Station - Crewe Bus Station,outbound,06:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",22.0,Wednesday,2025-09-10,6,8.22,53.37992500582511,-2.877524379426474
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ239,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,08:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",15.0,Tuesday,2026-07-21,8,8.06,53.45544248620269,-2.801119921881645
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3078,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,06:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",61.0,Thursday,2025-12-25,6,1.74,53.341848511398,-2.760770645595696
PB781-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_559_20251023-BODS_V1_1.xml,PC1033334:559,781,VJ3553,SCMY:PC1033334:559:781,Lyndhurst Road - Park Lane West,inbound,15:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",27.0,Monday,2026-07-06,15,4.08,53.30570622815128,-2.9686622994835195
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3064,SCMY:PC1033334:15:20,Kirkbyt - Northwood,outbound,05:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",12.0,Wednesday,2025-11-12,5,8.5,53.35476364761821,-2.7739678657234648
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ333,SCMY:PC1033334:188:53E,"Chester Interchange, Stand B - Kingsway, Coniston Road Shops",outbound,22:30:00,Saturday,9.0,Saturday,2026-01-24,22,-0.76,53.364210840503134,-2.8606696016227264
CH53-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_188_20260405-BODS_V1_1.xml,PC1033334:188,52,VJ482,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,16:25:00,Sunday,11.0,Sunday,2026-05-24,16,14.28,53.36140882418845,-2.8321947116621935
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ553,SCMY:PC1033334:3:14A,Croxteth - Liverpool,inbound,22:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Monday,2025-10-13,22,0.07,53.305955867711916,-2.8980501416103643
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3224,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,15:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",75.0,Monday,2025-12-29,15,1.21,53.39922455202578,-2.771853977733523
ME14-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_3_20260103-BODS_V1_1.xml,PC1033334:3,14,VJ95,SCMY:PC1033334:3:14A,Liverpool - Kirkby,outbound,07:26:00,"Monday,Tuesday,Wednesday,Thursday,Friday",50.0,Wednesday,2026-04-22,7,0.68,53.47401550363254,-2.8423035117764166
